,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP Value
431,CZE,GDP,TOT,MLN_USD,A,2017,384930.3781
432,CZE,GDP,TOT,USD_CAP,A,1990,12630.54609
433,CZE,GDP,TOT,USD_CAP,A,1991,11595.58373
434,CZE,GDP,TOT,USD_CAP,A,1992,11789.39976
435,CZE,GDP,TOT,USD_CAP,A,1993,12062.40789
436,CZE,GDP,TOT,USD_CAP,A,1994,12670.69973
437,CZE,GDP,TOT,USD_CAP,A,1995,13746.8924
438,CZE,GDP,TOT,USD_CAP,A,1996,14580.11568
439,CZE,GDP,TOT,USD_CAP,A,1997,14724.533269999998
440,CZE,GDP,TOT,USD_CAP,A,1998,14893.40916
441,CZE,GDP,TOT,USD_CAP,A,1999,15325.70992
442,CZE,GDP,TOT,USD_CAP,A,2000,16160.74341
443,CZE,GDP,TOT,USD_CAP,A,2001,17556.067890000002
444,CZE,GDP,TOT,USD_CAP,A,2002,18182.35455
445,CZE,GDP,TOT,USD_CAP,A,2003,19410.183419999998
446,CZE,GDP,TOT,USD_CAP,A,2004,20786.587369999997
447,CZE,GDP,TOT,USD_CAP,A,2005,21907.3056
448,CZE,GDP,TOT,USD_CAP,A,2006,23715.3193
449,CZE,GDP,TOT,USD_CAP,A,2007,26059.99782
450,CZE,GDP,TOT,USD_CAP,A,2008,27724.41877
451,CZE,GDP,TOT,USD_CAP,A,2009,27469.26687
452,CZE,GDP,TOT,USD_CAP,A,2010,27581.6026
453,CZE,GDP,TOT,USD_CAP,A,2011,28795.81603
454,CZE,GDP,TOT,USD_CAP,A,2012,29051.39042
455,CZE,GDP,TOT,USD_CAP,A,2013,30496.02004
456,CZE,GDP,TOT,USD_CAP,A,2014,32265.04516
457,CZE,GDP,TOT,USD_CAP,A,2015,33478.62252
458,CZE,GDP,TOT,USD_CAP,A,2016,34714.43467
459,CZE,GDP,TOT,USD_CAP,A,2017,36350.10463
460,DNK,GDP,TOT,MLN_USD,A,1966,16625.0057
461,DNK,GDP,TOT,MLN_USD,A,1967,17777.5366
462,DNK,GDP,TOT,MLN_USD,A,1968,19448.1212
463,DNK,GDP,TOT,MLN_USD,A,1969,21893.1845
464,DNK,GDP,TOT,MLN_USD,A,1970,21004.0697
465,DNK,GDP,TOT,MLN_USD,A,1971,22733.8221
466,DNK,GDP,TOT,MLN_USD,A,1972,24649.9819
467,DNK,GDP,TOT,MLN_USD,A,1973,27055.2541
468,DNK,GDP,TOT,MLN_USD,A,1974,29154.6944
469,DNK,GDP,TOT,MLN_USD,A,1975,31390.8553
470,DNK,GDP,TOT,MLN_USD,A,1976,35075.737
471,DNK,GDP,TOT,MLN_USD,A,1977,37948.1838
472,DNK,GDP,TOT,MLN_USD,A,1978,41516.7918
473,DNK,GDP,TOT,MLN_USD,A,1979,46683.299000000006
474,DNK,GDP,TOT,MLN_USD,A,1980,50647.6374
475,DNK,GDP,TOT,MLN_USD,A,1981,55007.3446
476,DNK,GDP,TOT,MLN_USD,A,1982,60572.4248
477,DNK,GDP,TOT,MLN_USD,A,1983,64598.6317
478,DNK,GDP,TOT,MLN_USD,A,1984,69677.51400000001
479,DNK,GDP,TOT,MLN_USD,A,1985,74785.8516
480,DNK,GDP,TOT,MLN_USD,A,1986,80036.4361
481,DNK,GDP,TOT,MLN_USD,A,1987,82287.0668
482,DNK,GDP,TOT,MLN_USD,A,1988,85156.2493
483,DNK,GDP,TOT,MLN_USD,A,1989,89037.9442
484,DNK,GDP,TOT,MLN_USD,A,1990,93693.7142
485,DNK,GDP,TOT,MLN_USD,A,1991,98161.5525
486,DNK,GDP,TOT,MLN_USD,A,1992,102364.0186
487,DNK,GDP,TOT,MLN_USD,A,1993,104810.6973
488,DNK,GDP,TOT,MLN_USD,A,1994,112749.1257
489,DNK,GDP,TOT,MLN_USD,A,1995,118585.5361
490,DNK,GDP,TOT,MLN_USD,A,1996,124765.8237
491,DNK,GDP,TOT,MLN_USD,A,1997,131671.929
492,DNK,GDP,TOT,MLN_USD,A,1998,136809.5059
493,DNK,GDP,TOT,MLN_USD,A,1999,141846.3284
494,DNK,GDP,TOT,MLN_USD,A,2000,153020.2638
495,DNK,GDP,TOT,MLN_USD,A,2001,157945.5033
496,DNK,GDP,TOT,MLN_USD,A,2002,164720.3879
497,DNK,GDP,TOT,MLN_USD,A,2003,165944.1555
498,DNK,GDP,TOT,MLN_USD,A,2004,177919.4787
499,DNK,GDP,TOT,MLN_USD,A,2005,185074.4459
500,DNK,GDP,TOT,MLN_USD,A,2006,202812.9255
501,DNK,GDP,TOT,MLN_USD,A,2007,212787.2913
502,DNK,GDP,TOT,MLN_USD,A,2008,226767.5052
503,DNK,GDP,TOT,MLN_USD,A,2009,222759.9563
504,DNK,GDP,TOT,MLN_USD,A,2010,238780.8353
505,DNK,GDP,TOT,MLN_USD,A,2011,247352.2892
506,DNK,GDP,TOT,MLN_USD,A,2012,250524.5651
507,DNK,GDP,TOT,MLN_USD,A,2013,262368.1157
508,DNK,GDP,TOT,MLN_USD,A,2014,270330.6084
509,DNK,GDP,TOT,MLN_USD,A,2015,276642.6148
510,DNK,GDP,TOT,MLN_USD,A,2016,280838.696
511,DNK,GDP,TOT,MLN_USD,A,2017,296974.8949
512,DNK,GDP,TOT,USD_CAP,A,1966,3478.762434
513,DNK,GDP,TOT,USD_CAP,A,1967,3688.2856020000004
514,DNK,GDP,TOT,USD_CAP,A,1968,4005.7922229999995
515,DNK,GDP,TOT,USD_CAP,A,1969,4487.227813
516,DNK,GDP,TOT,USD_CAP,A,1970,4253.558068
517,DNK,GDP,TOT,USD_CAP,A,1971,4580.661322
518,DNK,GDP,TOT,USD_CAP,A,1972,4937.897018
519,DNK,GDP,TOT,USD_CAP,A,1973,5387.346503
520,DNK,GDP,TOT,USD_CAP,A,1974,5778.928516
521,DNK,GDP,TOT,USD_CAP,A,1975,6203.726341
522,DNK,GDP,TOT,USD_CAP,A,1976,6914.200075
523,DNK,GDP,TOT,USD_CAP,A,1977,7456.903864
524,DNK,GDP,TOT,USD_CAP,A,1978,8132.574308
525,DNK,GDP,TOT,USD_CAP,A,1979,9121.39488
526,DNK,GDP,TOT,USD_CAP,A,1980,9884.394497
527,DNK,GDP,TOT,USD_CAP,A,1981,10739.4269
528,DNK,GDP,TOT,USD_CAP,A,1982,11835.174840000001
529,DNK,GDP,TOT,USD_CAP,A,1983,12631.72305
530,DNK,GDP,TOT,USD_CAP,A,1984,13632.85346
531,DNK,GDP,TOT,USD_CAP,A,1985,14626.60895
532,DNK,GDP,TOT,USD_CAP,A,1986,15632.116419999998
533,DNK,GDP,TOT,USD_CAP,A,1987,16049.749719999998
534,DNK,GDP,TOT,USD_CAP,A,1988,16599.658730000003
535,DNK,GDP,TOT,USD_CAP,A,1989,17349.56044
536,DNK,GDP,TOT,USD_CAP,A,1990,18228.34908
537,DNK,GDP,TOT,USD_CAP,A,1991,19045.702859999998
538,DNK,GDP,TOT,USD_CAP,A,1992,19795.787780000002
539,DNK,GDP,TOT,USD_CAP,A,1993,20198.63121
540,DNK,GDP,TOT,USD_CAP,A,1994,21657.53471
541,DNK,GDP,TOT,USD_CAP,A,1995,22674.09869
542,DNK,GDP,TOT,USD_CAP,A,1996,23710.72285
543,DNK,GDP,TOT,USD_CAP,A,1997,24914.27228
544,DNK,GDP,TOT,USD_CAP,A,1998,25798.51139
545,DNK,GDP,TOT,USD_CAP,A,1999,26657.8328
546,DNK,GDP,TOT,USD_CAP,A,2000,28666.216519999998
547,DNK,GDP,TOT,USD_CAP,A,2001,29483.946860000004
548,DNK,GDP,TOT,USD_CAP,A,2002,30639.9531
549,DNK,GDP,TOT,USD_CAP,A,2003,30787.412889999996
550,DNK,GDP,TOT,USD_CAP,A,2004,32929.7573
551,DNK,GDP,TOT,USD_CAP,A,2005,34152.878
552,DNK,GDP,TOT,USD_CAP,A,2006,37302.35892
553,DNK,GDP,TOT,USD_CAP,A,2007,38972.03137
554,DNK,GDP,TOT,USD_CAP,A,2008,41282.997489999994
555,DNK,GDP,TOT,USD_CAP,A,2009,40333.14435
556,DNK,GDP,TOT,USD_CAP,A,2010,43046.842489999995
557,DNK,GDP,TOT,USD_CAP,A,2011,44407.95138
558,DNK,GDP,TOT,USD_CAP,A,2012,44808.54321
559,DNK,GDP,TOT,USD_CAP,A,2013,46742.938839999995
560,DNK,GDP,TOT,USD_CAP,A,2014,47905.4773
561,DNK,GDP,TOT,USD_CAP,A,2015,48687.54221
562,DNK,GDP,TOT,USD_CAP,A,2016,49020.54389
563,DNK,GDP,TOT,USD_CAP,A,2017,51495.56007
564,FIN,GDP,TOT,MLN_USD,A,1970,15647.2672
565,FIN,GDP,TOT,MLN_USD,A,1971,16829.3084
566,FIN,GDP,TOT,MLN_USD,A,1972,18916.074
567,FIN,GDP,TOT,MLN_USD,A,1973,21338.4533
568,FIN,GDP,TOT,MLN_USD,A,1974,24007.9656
569,FIN,GDP,TOT,MLN_USD,A,1975,26704.8959
570,FIN,GDP,TOT,MLN_USD,A,1976,28267.7266
571,FIN,GDP,TOT,MLN_USD,A,1977,30093.0685
572,FIN,GDP,TOT,MLN_USD,A,1978,33146.3057
573,FIN,GDP,TOT,MLN_USD,A,1979,38438.3796
574,FIN,GDP,TOT,MLN_USD,A,1980,44163.2366
575,FIN,GDP,TOT,MLN_USD,A,1981,48911.624
576,FIN,GDP,TOT,MLN_USD,A,1982,53549.73
577,FIN,GDP,TOT,MLN_USD,A,1983,57401.3774
578,FIN,GDP,TOT,MLN_USD,A,1984,61348.5317
579,FIN,GDP,TOT,MLN_USD,A,1985,65550.5785
580,FIN,GDP,TOT,MLN_USD,A,1986,68696.1969
581,FIN,GDP,TOT,MLN_USD,A,1987,72956.1817
582,FIN,GDP,TOT,MLN_USD,A,1988,79444.2876
583,FIN,GDP,TOT,MLN_USD,A,1989,86732.1348
584,FIN,GDP,TOT,MLN_USD,A,1990,90548.2953
585,FIN,GDP,TOT,MLN_USD,A,1991,88028.5398
586,FIN,GDP,TOT,MLN_USD,A,1992,87041.8583
587,FIN,GDP,TOT,MLN_USD,A,1993,88458.2842
588,FIN,GDP,TOT,MLN_USD,A,1994,93899.5536
589,FIN,GDP,TOT,MLN_USD,A,1995,99890.8657
590,FIN,GDP,TOT,MLN_USD,A,1996,102764.6741
591,FIN,GDP,TOT,MLN_USD,A,1997,111887.1242
592,FIN,GDP,TOT,MLN_USD,A,1998,121309.9219
593,FIN,GDP,TOT,MLN_USD,A,1999,127941.8417
594,FIN,GDP,TOT,MLN_USD,A,2000,138456.4765
595,FIN,GDP,TOT,MLN_USD,A,2001,144193.992
596,FIN,GDP,TOT,MLN_USD,A,2002,148566.4337
597,FIN,GDP,TOT,MLN_USD,A,2003,151088.3195
598,FIN,GDP,TOT,MLN_USD,A,2004,162749.3001
599,FIN,GDP,TOT,MLN_USD,A,2005,167840.4509
600,FIN,GDP,TOT,MLN_USD,A,2006,180988.3964
601,FIN,GDP,TOT,MLN_USD,A,2007,199367.0293
602,FIN,GDP,TOT,MLN_USD,A,2008,212373.3688
603,FIN,GDP,TOT,MLN_USD,A,2009,201933.3403
604,FIN,GDP,TOT,MLN_USD,A,2010,207964.9158
605,FIN,GDP,TOT,MLN_USD,A,2011,219214.027
606,FIN,GDP,TOT,MLN_USD,A,2012,219916.33899999998
607,FIN,GDP,TOT,MLN_USD,A,2013,224594.224
608,FIN,GDP,TOT,MLN_USD,A,2014,226490.0902
609,FIN,GDP,TOT,MLN_USD,A,2015,230530.2994
610,FIN,GDP,TOT,MLN_USD,A,2016,238749.4858
611,FIN,GDP,TOT,MLN_USD,A,2017,247624.3429
612,FIN,GDP,TOT,USD_CAP,A,1970,3397.1487520000005
613,FIN,GDP,TOT,USD_CAP,A,1971,3649.026097
614,FIN,GDP,TOT,USD_CAP,A,1972,4076.7400799999996
615,FIN,GDP,TOT,USD_CAP,A,1973,4573.179016
616,FIN,GDP,TOT,USD_CAP,A,1974,5117.877979999999
617,FIN,GDP,TOT,USD_CAP,A,1975,5668.144472999999
618,FIN,GDP,TOT,USD_CAP,A,1976,5981.7014659999995
619,FIN,GDP,TOT,USD_CAP,A,1977,6350.222304999999
620,FIN,GDP,TOT,USD_CAP,A,1978,6974.498839
621,FIN,GDP,TOT,USD_CAP,A,1979,8067.3242
622,FIN,GDP,TOT,USD_CAP,A,1980,9240.137381
623,FIN,GDP,TOT,USD_CAP,A,1981,10189.92166
624,FIN,GDP,TOT,USD_CAP,A,1982,11094.02102
625,FIN,GDP,TOT,USD_CAP,A,1983,11821.19887
626,FIN,GDP,TOT,USD_CAP,A,1984,12566.78513
627,FIN,GDP,TOT,USD_CAP,A,1985,13371.66548
628,FIN,GDP,TOT,USD_CAP,A,1986,13967.75181
629,FIN,GDP,TOT,USD_CAP,A,1987,14792.11324
630,FIN,GDP,TOT,USD_CAP,A,1988,16060.70709
631,FIN,GDP,TOT,USD_CAP,A,1989,17470.819190000002
632,FIN,GDP,TOT,USD_CAP,A,1990,18159.05169
633,FIN,GDP,TOT,USD_CAP,A,1991,17557.600130000003
634,FIN,GDP,TOT,USD_CAP,A,1992,17263.35945
635,FIN,GDP,TOT,USD_CAP,A,1993,17459.79081
636,FIN,GDP,TOT,USD_CAP,A,1994,18454.01285
637,FIN,GDP,TOT,USD_CAP,A,1995,19556.53426
638,FIN,GDP,TOT,USD_CAP,A,1996,20053.20886
639,FIN,GDP,TOT,USD_CAP,A,1997,21768.77003
640,FIN,GDP,TOT,USD_CAP,A,1998,23539.32704
641,FIN,GDP,TOT,USD_CAP,A,1999,24768.53
642,FIN,GDP,TOT,USD_CAP,A,2000,26748.6721
643,FIN,GDP,TOT,USD_CAP,A,2001,27793.75328
644,FIN,GDP,TOT,USD_CAP,A,2002,28567.171810000003
645,FIN,GDP,TOT,USD_CAP,A,2003,28982.98858
646,FIN,GDP,TOT,USD_CAP,A,2004,31129.126689999997
647,FIN,GDP,TOT,USD_CAP,A,2005,31993.3762
648,FIN,GDP,TOT,USD_CAP,A,2006,34367.278060000004
649,FIN,GDP,TOT,USD_CAP,A,2007,37696.79304
650,FIN,GDP,TOT,USD_CAP,A,2008,39969.39226
651,FIN,GDP,TOT,USD_CAP,A,2009,37823.02353
652,FIN,GDP,TOT,USD_CAP,A,2010,38774.828610000004
653,FIN,GDP,TOT,USD_CAP,A,2011,40683.337419999996
654,FIN,GDP,TOT,USD_CAP,A,2012,40619.93702
655,FIN,GDP,TOT,USD_CAP,A,2013,41293.29362
656,FIN,GDP,TOT,USD_CAP,A,2014,41462.716739999996
657,FIN,GDP,TOT,USD_CAP,A,2015,42063.73495
658,FIN,GDP,TOT,USD_CAP,A,2016,43446.1241
659,FIN,GDP,TOT,USD_CAP,A,2017,44955.583119999996
660,FRA,GDP,TOT,MLN_USD,A,1960,84286.6448
661,FRA,GDP,TOT,MLN_USD,A,1961,89236.0637
662,FRA,GDP,TOT,MLN_USD,A,1962,97734.6616
663,FRA,GDP,TOT,MLN_USD,A,1963,104468.6374
664,FRA,GDP,TOT,MLN_USD,A,1964,113249.46
665,FRA,GDP,TOT,MLN_USD,A,1965,122389.7474
666,FRA,GDP,TOT,MLN_USD,A,1966,133414.117
667,FRA,GDP,TOT,MLN_USD,A,1967,143803.0559
668,FRA,GDP,TOT,MLN_USD,A,1968,157794.7034
669,FRA,GDP,TOT,MLN_USD,A,1969,179129.2652
670,FRA,GDP,TOT,MLN_USD,A,1970,192528.2821
671,FRA,GDP,TOT,MLN_USD,A,1971,213058.43300000002
672,FRA,GDP,TOT,MLN_USD,A,1972,232313.2701
673,FRA,GDP,TOT,MLN_USD,A,1973,260486.3051
674,FRA,GDP,TOT,MLN_USD,A,1974,296124.1796
675,FRA,GDP,TOT,MLN_USD,A,1975,320432.8857
676,FRA,GDP,TOT,MLN_USD,A,1976,352712.6375
677,FRA,GDP,TOT,MLN_USD,A,1977,387536.4693
678,FRA,GDP,TOT,MLN_USD,A,1978,431238.2232
679,FRA,GDP,TOT,MLN_USD,A,1979,483382.847
680,FRA,GDP,TOT,MLN_USD,A,1980,535279.0684
681,FRA,GDP,TOT,MLN_USD,A,1981,591490.6803
682,FRA,GDP,TOT,MLN_USD,A,1982,643917.7797
683,FRA,GDP,TOT,MLN_USD,A,1983,677621.3133
684,FRA,GDP,TOT,MLN_USD,A,1984,712247.3342
685,FRA,GDP,TOT,MLN_USD,A,1985,746953.7663
686,FRA,GDP,TOT,MLN_USD,A,1986,779725.811
687,FRA,GDP,TOT,MLN_USD,A,1987,819826.5684
688,FRA,GDP,TOT,MLN_USD,A,1988,888625.9808
689,FRA,GDP,TOT,MLN_USD,A,1989,963153.9821
690,FRA,GDP,TOT,MLN_USD,A,1990,1027853.45
691,FRA,GDP,TOT,MLN_USD,A,1991,1072962.807
692,FRA,GDP,TOT,MLN_USD,A,1992,1114725.142
693,FRA,GDP,TOT,MLN_USD,A,1993,1133890.712
694,FRA,GDP,TOT,MLN_USD,A,1994,1185196.1909999999
695,FRA,GDP,TOT,MLN_USD,A,1995,1235138.137
696,FRA,GDP,TOT,MLN_USD,A,1996,1274344.242
697,FRA,GDP,TOT,MLN_USD,A,1997,1333088.9540000001
698,FRA,GDP,TOT,MLN_USD,A,1998,1404747.842
699,FRA,GDP,TOT,MLN_USD,A,1999,1470523.886
700,FRA,GDP,TOT,MLN_USD,A,2000,1589212.639
701,FRA,GDP,TOT,MLN_USD,A,2001,1688828.4740000002
702,FRA,GDP,TOT,MLN_USD,A,2002,1762925.935
703,FRA,GDP,TOT,MLN_USD,A,2003,1751542.795
704,FRA,GDP,TOT,MLN_USD,A,2004,1821225.2769999998
705,FRA,GDP,TOT,MLN_USD,A,2005,1926880.385
706,FRA,GDP,TOT,MLN_USD,A,2006,2063818.832
707,FRA,GDP,TOT,MLN_USD,A,2007,2181830.874
708,FRA,GDP,TOT,MLN_USD,A,2008,2259255.844
709,FRA,GDP,TOT,MLN_USD,A,2009,2243972.023
710,FRA,GDP,TOT,MLN_USD,A,2010,2336766.161
711,FRA,GDP,TOT,MLN_USD,A,2011,2446474.544
712,FRA,GDP,TOT,MLN_USD,A,2012,2474005.287
713,FRA,GDP,TOT,MLN_USD,A,2013,2608523.504
714,FRA,GDP,TOT,MLN_USD,A,2014,2662032.873
715,FRA,GDP,TOT,MLN_USD,A,2015,2701322.7210000004
716,FRA,GDP,TOT,MLN_USD,A,2016,2765184.8660000004
717,FRA,GDP,TOT,MLN_USD,A,2017,2876059.477
718,FRA,GDP,TOT,USD_CAP,A,1960,1807.175059
719,FRA,GDP,TOT,USD_CAP,A,1961,1892.960772
720,FRA,GDP,TOT,USD_CAP,A,1962,2036.181205
721,FRA,GDP,TOT,USD_CAP,A,1963,2138.997489
722,FRA,GDP,TOT,USD_CAP,A,1964,2294.496424
723,FRA,GDP,TOT,USD_CAP,A,1965,2456.145844
724,FRA,GDP,TOT,USD_CAP,A,1966,2654.479048
725,FRA,GDP,TOT,USD_CAP,A,1967,2838.0875079999996
726,FRA,GDP,TOT,USD_CAP,A,1968,3090.801782
727,FRA,GDP,TOT,USD_CAP,A,1969,3480.062658
728,FRA,GDP,TOT,USD_CAP,A,1970,3706.458535
729,FRA,GDP,TOT,USD_CAP,A,1971,4062.9766590000004
730,FRA,GDP,TOT,USD_CAP,A,1972,4390.974164
731,FRA,GDP,TOT,USD_CAP,A,1973,4884.148746
732,FRA,GDP,TOT,USD_CAP,A,1974,5516.265781
733,FRA,GDP,TOT,USD_CAP,A,1975,5941.424121
734,FRA,GDP,TOT,USD_CAP,A,1976,6513.742406
735,FRA,GDP,TOT,USD_CAP,A,1977,7124.486981
736,FRA,GDP,TOT,USD_CAP,A,1978,7893.220764
737,FRA,GDP,TOT,USD_CAP,A,1979,8809.120095999999
738,FRA,GDP,TOT,USD_CAP,A,1980,9704.644349
739,FRA,GDP,TOT,USD_CAP,A,1981,10663.25366
740,FRA,GDP,TOT,USD_CAP,A,1982,11538.711220000001
741,FRA,GDP,TOT,USD_CAP,A,1983,12077.304320000001
742,FRA,GDP,TOT,USD_CAP,A,1984,12632.75455
743,FRA,GDP,TOT,USD_CAP,A,1985,13182.39003
744,FRA,GDP,TOT,USD_CAP,A,1986,13690.68901
745,FRA,GDP,TOT,USD_CAP,A,1987,14316.86374
746,FRA,GDP,TOT,USD_CAP,A,1988,15429.141590000001
747,FRA,GDP,TOT,USD_CAP,A,1989,16623.87349
748,FRA,GDP,TOT,USD_CAP,A,1990,17643.735419999997
749,FRA,GDP,TOT,USD_CAP,A,1991,18326.20767
750,FRA,GDP,TOT,USD_CAP,A,1992,18945.34479
751,FRA,GDP,TOT,USD_CAP,A,1993,19187.59138
752,FRA,GDP,TOT,USD_CAP,A,1994,19981.39072
753,FRA,GDP,TOT,USD_CAP,A,1995,20748.16289
754,FRA,GDP,TOT,USD_CAP,A,1996,21330.79311
755,FRA,GDP,TOT,USD_CAP,A,1997,22234.82535
756,FRA,GDP,TOT,USD_CAP,A,1998,23343.98834
757,FRA,GDP,TOT,USD_CAP,A,1999,24311.40386
758,FRA,GDP,TOT,USD_CAP,A,2000,26094.16021
759,FRA,GDP,TOT,USD_CAP,A,2001,27528.66392
760,FRA,GDP,TOT,USD_CAP,A,2002,28528.156110000004
761,FRA,GDP,TOT,USD_CAP,A,2003,28144.01535
762,FRA,GDP,TOT,USD_CAP,A,2004,29048.971639999996
763,FRA,GDP,TOT,USD_CAP,A,2005,30504.05878
764,FRA,GDP,TOT,USD_CAP,A,2006,32445.3903
765,FRA,GDP,TOT,USD_CAP,A,2007,34089.50946
766,FRA,GDP,TOT,USD_CAP,A,2008,35102.87043
767,FRA,GDP,TOT,USD_CAP,A,2009,34687.009560000006
768,FRA,GDP,TOT,USD_CAP,A,2010,35944.16577
769,FRA,GDP,TOT,USD_CAP,A,2011,37447.949539999994
770,FRA,GDP,TOT,USD_CAP,A,2012,37684.19807
771,FRA,GDP,TOT,USD_CAP,A,2013,39529.07265
772,FRA,GDP,TOT,USD_CAP,A,2014,40144.664880000004
773,FRA,GDP,TOT,USD_CAP,A,2015,40564.66476
774,FRA,GDP,TOT,USD_CAP,A,2016,41357.83526
775,FRA,GDP,TOT,USD_CAP,A,2017,42858.454939999996
776,DEU,GDP,TOT,MLN_USD,A,1970,314570.0775
777,DEU,GDP,TOT,MLN_USD,A,1971,340897.9241
778,DEU,GDP,TOT,MLN_USD,A,1972,370950.5743
779,DEU,GDP,TOT,MLN_USD,A,1973,409824.4125
780,DEU,GDP,TOT,MLN_USD,A,1974,450614.5938
781,DEU,GDP,TOT,MLN_USD,A,1975,488080.5511
782,DEU,GDP,TOT,MLN_USD,A,1976,540353.295
783,DEU,GDP,TOT,MLN_USD,A,1977,593079.9588
784,DEU,GDP,TOT,MLN_USD,A,1978,653817.2801
785,DEU,GDP,TOT,MLN_USD,A,1979,737171.8618
786,DEU,GDP,TOT,MLN_USD,A,1980,814976.0745
787,DEU,GDP,TOT,MLN_USD,A,1981,895780.094
788,DEU,GDP,TOT,MLN_USD,A,1982,947595.6344
789,DEU,GDP,TOT,MLN_USD,A,1983,1000498.588
790,DEU,GDP,TOT,MLN_USD,A,1984,1065244.354
791,DEU,GDP,TOT,MLN_USD,A,1985,1124919.69
792,DEU,GDP,TOT,MLN_USD,A,1986,1173866.217
793,DEU,GDP,TOT,MLN_USD,A,1987,1220694.325
794,DEU,GDP,TOT,MLN_USD,A,1988,1310267.971
795,DEU,GDP,TOT,MLN_USD,A,1989,1414251.754
796,DEU,GDP,TOT,MLN_USD,A,1990,1543635.335
797,DEU,GDP,TOT,MLN_USD,A,1991,1676493.0
798,DEU,GDP,TOT,MLN_USD,A,1992,1747697.206
799,DEU,GDP,TOT,MLN_USD,A,1993,1772171.023
800,DEU,GDP,TOT,MLN_USD,A,1994,1854360.7859999998
801,DEU,GDP,TOT,MLN_USD,A,1995,1925930.9309999999
802,DEU,GDP,TOT,MLN_USD,A,1996,1974504.2880000002
803,DEU,GDP,TOT,MLN_USD,A,1997,2020777.9619999998
804,DEU,GDP,TOT,MLN_USD,A,1998,2081691.019
805,DEU,GDP,TOT,MLN_USD,A,1999,2164175.515
806,DEU,GDP,TOT,MLN_USD,A,2000,2243861.845
807,DEU,GDP,TOT,MLN_USD,A,2001,2346939.5640000002
808,DEU,GDP,TOT,MLN_USD,A,2002,2419131.852
809,DEU,GDP,TOT,MLN_USD,A,2003,2475028.683
810,DEU,GDP,TOT,MLN_USD,A,2004,2593372.598
811,DEU,GDP,TOT,MLN_USD,A,2005,2636420.108
812,DEU,GDP,TOT,MLN_USD,A,2006,2821082.5489999996
813,DEU,GDP,TOT,MLN_USD,A,2007,2998159.1289999997
814,DEU,GDP,TOT,MLN_USD,A,2008,3122546.7210000004
815,DEU,GDP,TOT,MLN_USD,A,2009,3033317.307
816,DEU,GDP,TOT,MLN_USD,A,2010,3207750.9039999996
817,DEU,GDP,TOT,MLN_USD,A,2011,3427140.5760000004
818,DEU,GDP,TOT,MLN_USD,A,2012,3503684.207
819,DEU,GDP,TOT,MLN_USD,A,2013,3647777.5939999996
820,DEU,GDP,TOT,MLN_USD,A,2014,3813669.027
821,DEU,GDP,TOT,MLN_USD,A,2015,3905507.3030000003
822,DEU,GDP,TOT,MLN_USD,A,2016,4030399.461
823,DEU,GDP,TOT,MLN_USD,A,2017,4187584.9960000003
824,DEU,GDP,TOT,USD_CAP,A,1970,4048.05206
825,DEU,GDP,TOT,USD_CAP,A,1971,4351.240335
826,DEU,GDP,TOT,USD_CAP,A,1972,4712.577961999999
827,DEU,GDP,TOT,USD_CAP,A,1973,5190.5417259999995
828,DEU,GDP,TOT,USD_CAP,A,1974,5705.498850999999
829,DEU,GDP,TOT,USD_CAP,A,1975,6203.441212
830,DEU,GDP,TOT,USD_CAP,A,1976,6899.565803
831,DEU,GDP,TOT,USD_CAP,A,1977,7587.5386530000005
832,DEU,GDP,TOT,USD_CAP,A,1978,8373.469943
833,DEU,GDP,TOT,USD_CAP,A,1979,9438.336856
834,DEU,GDP,TOT,USD_CAP,A,1980,10407.98021
835,DEU,GDP,TOT,USD_CAP,A,1981,11423.14384
836,DEU,GDP,TOT,USD_CAP,A,1982,12096.70817
837,DEU,GDP,TOT,USD_CAP,A,1983,12806.87371
838,DEU,GDP,TOT,USD_CAP,A,1984,13683.996019999999
839,DEU,GDP,TOT,USD_CAP,A,1985,14483.69586
840,DEU,GDP,TOT,USD_CAP,A,1986,15109.61794
841,DEU,GDP,TOT,USD_CAP,A,1987,15706.71306
842,DEU,GDP,TOT,USD_CAP,A,1988,16773.57705
843,DEU,GDP,TOT,USD_CAP,A,1989,17975.41536
844,DEU,GDP,TOT,USD_CAP,A,1990,19450.06974
845,DEU,GDP,TOT,USD_CAP,A,1991,20963.23759
846,DEU,GDP,TOT,USD_CAP,A,1992,21710.5243
847,DEU,GDP,TOT,USD_CAP,A,1993,21893.25011
848,DEU,GDP,TOT,USD_CAP,A,1994,22851.87112
849,DEU,GDP,TOT,USD_CAP,A,1995,23686.85653
850,DEU,GDP,TOT,USD_CAP,A,1996,24237.15769
851,DEU,GDP,TOT,USD_CAP,A,1997,24791.77969
852,DEU,GDP,TOT,USD_CAP,A,1998,25559.15599
853,DEU,GDP,TOT,USD_CAP,A,1999,26579.73908
854,DEU,GDP,TOT,USD_CAP,A,2000,27546.58095
855,DEU,GDP,TOT,USD_CAP,A,2001,28790.799030000002
856,DEU,GDP,TOT,USD_CAP,A,2002,29654.218689999998
857,DEU,GDP,TOT,USD_CAP,A,2003,30350.20273
858,DEU,GDP,TOT,USD_CAP,A,2004,31837.71113
859,DEU,GDP,TOT,USD_CAP,A,2005,32413.540060000003
860,DEU,GDP,TOT,USD_CAP,A,2006,34753.95204
