LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP Value,Flag Codes
NLD,GDP,TOT,USD_CAP,A,1996,24485.97375,
NLD,GDP,TOT,USD_CAP,A,1997,26006.76584,
NLD,GDP,TOT,USD_CAP,A,1998,27693.32067,
NLD,GDP,TOT,USD_CAP,A,1999,29274.23967,
NLD,GDP,TOT,USD_CAP,A,2000,31877.18658,
NLD,GDP,TOT,USD_CAP,A,2001,33228.27197,
NLD,GDP,TOT,USD_CAP,A,2002,34451.32005,
NLD,GDP,TOT,USD_CAP,A,2003,34114.30134,
NLD,GDP,TOT,USD_CAP,A,2004,35802.6805,
NLD,GDP,TOT,USD_CAP,A,2005,37632.17011,
NLD,GDP,TOT,USD_CAP,A,2006,40989.34768,
NLD,GDP,TOT,USD_CAP,A,2007,43899.02624,
NLD,GDP,TOT,USD_CAP,A,2008,46435.98385,
NLD,GDP,TOT,USD_CAP,A,2009,44569.90615,
NLD,GDP,TOT,USD_CAP,A,2010,45093.41724,
NLD,GDP,TOT,USD_CAP,A,2011,46599.22766,
NLD,GDP,TOT,USD_CAP,A,2012,47280.43384,
NLD,GDP,TOT,USD_CAP,A,2013,49254.51118,
NLD,GDP,TOT,USD_CAP,A,2014,49239.06955,
NLD,GDP,TOT,USD_CAP,A,2015,50028.77808,
NLD,GDP,TOT,USD_CAP,A,2016,50961.23569,P
NLD,GDP,TOT,USD_CAP,A,2017,52799.14951,P
NZL,GDP,TOT,MLN_USD,A,1970,11087.6096,E
NZL,GDP,TOT,MLN_USD,A,1971,12355.0179,
NZL,GDP,TOT,MLN_USD,A,1972,13769.6287,
NZL,GDP,TOT,MLN_USD,A,1973,15122.2413,
NZL,GDP,TOT,MLN_USD,A,1974,17245.1175,
NZL,GDP,TOT,MLN_USD,A,1975,19455.267,
NZL,GDP,TOT,MLN_USD,A,1976,20416.5462,
NZL,GDP,TOT,MLN_USD,A,1977,20263.2702,
NZL,GDP,TOT,MLN_USD,A,1978,22703.7143,
NZL,GDP,TOT,MLN_USD,A,1979,24074.5264,
NZL,GDP,TOT,MLN_USD,A,1980,26576.486,
NZL,GDP,TOT,MLN_USD,A,1981,29795.7704,
NZL,GDP,TOT,MLN_USD,A,1982,33235.7081,
NZL,GDP,TOT,MLN_USD,A,1983,36173.3068,
NZL,GDP,TOT,MLN_USD,A,1984,40049.4068,
NZL,GDP,TOT,MLN_USD,A,1985,41366.169,
NZL,GDP,TOT,MLN_USD,A,1986,43485.5074,
NZL,GDP,TOT,MLN_USD,A,1987,44328.0059,
NZL,GDP,TOT,MLN_USD,A,1988,46007.8054,
NZL,GDP,TOT,MLN_USD,A,1989,48194.0964,
NZL,GDP,TOT,MLN_USD,A,1990,49529.8648,
NZL,GDP,TOT,MLN_USD,A,1991,50912.4754,
NZL,GDP,TOT,MLN_USD,A,1992,52652.1713,
NZL,GDP,TOT,MLN_USD,A,1993,56924.2238,
NZL,GDP,TOT,MLN_USD,A,1994,61675.8116,
NZL,GDP,TOT,MLN_USD,A,1995,65769.8516,
NZL,GDP,TOT,MLN_USD,A,1996,68919.1786,
NZL,GDP,TOT,MLN_USD,A,1997,72350.1825,
NZL,GDP,TOT,MLN_USD,A,1998,73744.9952,
NZL,GDP,TOT,MLN_USD,A,1999,78923.9262,
NZL,GDP,TOT,MLN_USD,A,2000,82976.8743,
NZL,GDP,TOT,MLN_USD,A,2001,87378.1184,
NZL,GDP,TOT,MLN_USD,A,2002,92024.858,
NZL,GDP,TOT,MLN_USD,A,2003,96506.6768,
NZL,GDP,TOT,MLN_USD,A,2004,102536.9746,
NZL,GDP,TOT,MLN_USD,A,2005,106146.5457,
NZL,GDP,TOT,MLN_USD,A,2006,116193.7869,
NZL,GDP,TOT,MLN_USD,A,2007,124124.9159,
NZL,GDP,TOT,MLN_USD,A,2008,127199.2301,
NZL,GDP,TOT,MLN_USD,A,2009,132093.8937,
NZL,GDP,TOT,MLN_USD,A,2010,136027.8857,
NZL,GDP,TOT,MLN_USD,A,2011,143508.2339,
NZL,GDP,TOT,MLN_USD,A,2012,145405.6802,
NZL,GDP,TOT,MLN_USD,A,2013,160890.9675,
NZL,GDP,TOT,MLN_USD,A,2014,168135.5786,
NZL,GDP,TOT,MLN_USD,A,2015,174016.1723,
NZL,GDP,TOT,MLN_USD,A,2016,185217.6404,E
NZL,GDP,TOT,MLN_USD,A,2017,197072.5221,E
NZL,GDP,TOT,USD_CAP,A,1970,3931.776442,E
NZL,GDP,TOT,USD_CAP,A,1971,4313.902901,
NZL,GDP,TOT,USD_CAP,A,1972,4726.958024,
NZL,GDP,TOT,USD_CAP,A,1973,5089.949953,
NZL,GDP,TOT,USD_CAP,A,1974,5687.703674,
NZL,GDP,TOT,USD_CAP,A,1975,6302.321682,
NZL,GDP,TOT,USD_CAP,A,1976,6552.16501,
NZL,GDP,TOT,USD_CAP,A,1977,6478.027542,
NZL,GDP,TOT,USD_CAP,A,1978,7255.901025,
NZL,GDP,TOT,USD_CAP,A,1979,7671.933203,
NZL,GDP,TOT,USD_CAP,A,1980,8453.0808,
NZL,GDP,TOT,USD_CAP,A,1981,9438.001387,
NZL,GDP,TOT,USD_CAP,A,1982,10441.62995,
NZL,GDP,TOT,USD_CAP,A,1983,11213.05233,
NZL,GDP,TOT,USD_CAP,A,1984,12292.6356,
NZL,GDP,TOT,USD_CAP,A,1985,12642.47218,
NZL,GDP,TOT,USD_CAP,A,1986,13249.69755,
NZL,GDP,TOT,USD_CAP,A,1987,13392.14679,
NZL,GDP,TOT,USD_CAP,A,1988,13866.12581,
NZL,GDP,TOT,USD_CAP,A,1989,14442.34235,
NZL,GDP,TOT,USD_CAP,A,1990,14684.21726,
NZL,GDP,TOT,USD_CAP,A,1991,14521.52751,B
NZL,GDP,TOT,USD_CAP,A,1992,14865.09635,
NZL,GDP,TOT,USD_CAP,A,1993,15878.44456,
NZL,GDP,TOT,USD_CAP,A,1994,16971.87992,
NZL,GDP,TOT,USD_CAP,A,1995,17818.97903,
NZL,GDP,TOT,USD_CAP,A,1996,18393.16216,
NZL,GDP,TOT,USD_CAP,A,1997,19079.68949,
NZL,GDP,TOT,USD_CAP,A,1998,19294.87053,
NZL,GDP,TOT,USD_CAP,A,1999,20537.06121,
NZL,GDP,TOT,USD_CAP,A,2000,21468.79024,
NZL,GDP,TOT,USD_CAP,A,2001,22404.64575,
NZL,GDP,TOT,USD_CAP,A,2002,23180.06498,
NZL,GDP,TOT,USD_CAP,A,2003,23858.26372,
NZL,GDP,TOT,USD_CAP,A,2004,25002.91992,
NZL,GDP,TOT,USD_CAP,A,2005,25589.81334,
NZL,GDP,TOT,USD_CAP,A,2006,27684.96233,
NZL,GDP,TOT,USD_CAP,A,2007,29309.30718,
NZL,GDP,TOT,USD_CAP,A,2008,29782.07214,
NZL,GDP,TOT,USD_CAP,A,2009,30591.45293,
NZL,GDP,TOT,USD_CAP,A,2010,31177.60387,
NZL,GDP,TOT,USD_CAP,A,2011,32667.47868,
NZL,GDP,TOT,USD_CAP,A,2012,32912.10508,
NZL,GDP,TOT,USD_CAP,A,2013,36074.20795,
NZL,GDP,TOT,USD_CAP,A,2014,37083.27714,
NZL,GDP,TOT,USD_CAP,A,2015,37641.3957,
NZL,GDP,TOT,USD_CAP,A,2016,39241.02552,E
NZL,GDP,TOT,USD_CAP,A,2017,40886.41537,E
NOR,GDP,TOT,MLN_USD,A,1970,13057.8283,
NOR,GDP,TOT,MLN_USD,A,1971,14499.1749,
NOR,GDP,TOT,MLN_USD,A,1972,15933.2291,
NOR,GDP,TOT,MLN_USD,A,1973,17561.8737,
NOR,GDP,TOT,MLN_USD,A,1974,19890.3144,
NOR,GDP,TOT,MLN_USD,A,1975,22808.6387,
NOR,GDP,TOT,MLN_USD,A,1976,25462.2532,
NOR,GDP,TOT,MLN_USD,A,1977,28166.8094,
NOR,GDP,TOT,MLN_USD,A,1978,31310.868,
NOR,GDP,TOT,MLN_USD,A,1979,35377.9613,
NOR,GDP,TOT,MLN_USD,A,1980,40329.0416,
NOR,GDP,TOT,MLN_USD,A,1981,44799.0023,
NOR,GDP,TOT,MLN_USD,A,1982,47690.1842,
NOR,GDP,TOT,MLN_USD,A,1983,51542.5963,
NOR,GDP,TOT,MLN_USD,A,1984,56601.7277,
NOR,GDP,TOT,MLN_USD,A,1985,61656.6101,
NOR,GDP,TOT,MLN_USD,A,1986,65443.2562,
NOR,GDP,TOT,MLN_USD,A,1987,68289.6491,
NOR,GDP,TOT,MLN_USD,A,1988,70499.9187,
NOR,GDP,TOT,MLN_USD,A,1989,74001.4194,
NOR,GDP,TOT,MLN_USD,A,1990,78221.7792,
NOR,GDP,TOT,MLN_USD,A,1991,83318.6017,
NOR,GDP,TOT,MLN_USD,A,1992,88263.9225,
NOR,GDP,TOT,MLN_USD,A,1993,92935.0885,
NOR,GDP,TOT,MLN_USD,A,1994,99711.1468,
NOR,GDP,TOT,MLN_USD,A,1995,106019.1383,
NOR,GDP,TOT,MLN_USD,A,1996,117354.9999,
NOR,GDP,TOT,MLN_USD,A,1997,125952.6663,
NOR,GDP,TOT,MLN_USD,A,1998,124804.5211,
NOR,GDP,TOT,MLN_USD,A,1999,136335.2598,
NOR,GDP,TOT,MLN_USD,A,2000,165943.4609,
NOR,GDP,TOT,MLN_USD,A,2001,170702.4051,
NOR,GDP,TOT,MLN_USD,A,2002,172267.592,
NOR,GDP,TOT,MLN_USD,A,2003,175885.9215,
NOR,GDP,TOT,MLN_USD,A,2004,195163.6433,
NOR,GDP,TOT,MLN_USD,A,2005,220865.8553,
NOR,GDP,TOT,MLN_USD,A,2006,252080.9911,
NOR,GDP,TOT,MLN_USD,A,2007,263180.9747,
NOR,GDP,TOT,MLN_USD,A,2008,294471.6386,
NOR,GDP,TOT,MLN_USD,A,2009,267644.5934,
NOR,GDP,TOT,MLN_USD,A,2010,283684.334,
NOR,GDP,TOT,MLN_USD,A,2011,307809.7943,
NOR,GDP,TOT,MLN_USD,A,2012,328453.0208,
NOR,GDP,TOT,MLN_USD,A,2013,340619.8058,
NOR,GDP,TOT,MLN_USD,A,2014,339136.645,
NOR,GDP,TOT,MLN_USD,A,2015,320353.1623,
NOR,GDP,TOT,MLN_USD,A,2016,307833.6461,
NOR,GDP,TOT,MLN_USD,A,2017,324403.9203,
NOR,GDP,TOT,USD_CAP,A,1970,3368.023794,
NOR,GDP,TOT,USD_CAP,A,1971,3714.87956,
NOR,GDP,TOT,USD_CAP,A,1972,4051.164276,
NOR,GDP,TOT,USD_CAP,A,1973,4434.816602,
NOR,GDP,TOT,USD_CAP,A,1974,4991.295953,
NOR,GDP,TOT,USD_CAP,A,1975,5692.198327,
NOR,GDP,TOT,USD_CAP,A,1976,6324.454338,
NOR,GDP,TOT,USD_CAP,A,1977,6966.809164,
NOR,GDP,TOT,USD_CAP,A,1978,7713.936446,
NOR,GDP,TOT,USD_CAP,A,1979,8685.971341,
NOR,GDP,TOT,USD_CAP,A,1980,9870.054236,
NOR,GDP,TOT,USD_CAP,A,1981,10926.58593,
NOR,GDP,TOT,USD_CAP,A,1982,11589.35218,
NOR,GDP,TOT,USD_CAP,A,1983,12486.09407,
NOR,GDP,TOT,USD_CAP,A,1984,13671.91491,
NOR,GDP,TOT,USD_CAP,A,1985,14846.28224,
NOR,GDP,TOT,USD_CAP,A,1986,15705.12509,
NOR,GDP,TOT,USD_CAP,A,1987,16309.92335,
NOR,GDP,TOT,USD_CAP,A,1988,16749.8025,
NOR,GDP,TOT,USD_CAP,A,1989,17506.8416,
NOR,GDP,TOT,USD_CAP,A,1990,18444.18279,
NOR,GDP,TOT,USD_CAP,A,1991,19549.17919,
NOR,GDP,TOT,USD_CAP,A,1992,20593.54235,
NOR,GDP,TOT,USD_CAP,A,1993,21552.66432,
NOR,GDP,TOT,USD_CAP,A,1994,22990.81088,
NOR,GDP,TOT,USD_CAP,A,1995,24321.89455,
NOR,GDP,TOT,USD_CAP,A,1996,26787.26317,
NOR,GDP,TOT,USD_CAP,A,1997,28593.11381,
NOR,GDP,TOT,USD_CAP,A,1998,28166.22007,
NOR,GDP,TOT,USD_CAP,A,1999,30554.74223,
NOR,GDP,TOT,USD_CAP,A,2000,36950.22509,
NOR,GDP,TOT,USD_CAP,A,2001,37816.21734,
NOR,GDP,TOT,USD_CAP,A,2002,37961.12649,
NOR,GDP,TOT,USD_CAP,A,2003,38529.22706,
NOR,GDP,TOT,USD_CAP,A,2004,42500.7934,
NOR,GDP,TOT,USD_CAP,A,2005,47775.43918,
NOR,GDP,TOT,USD_CAP,A,2006,54083.02748,
NOR,GDP,TOT,USD_CAP,A,2007,55888.93072,
NOR,GDP,TOT,USD_CAP,A,2008,61759.99132,
NOR,GDP,TOT,USD_CAP,A,2009,55424.43433,
NOR,GDP,TOT,USD_CAP,A,2010,58025.02229,
NOR,GDP,TOT,USD_CAP,A,2011,62146.13251,
NOR,GDP,TOT,USD_CAP,A,2012,65441.92484,
NOR,GDP,TOT,USD_CAP,A,2013,67051.14287,
NOR,GDP,TOT,USD_CAP,A,2014,66018.42418,
NOR,GDP,TOT,USD_CAP,A,2015,61713.18866,
NOR,GDP,TOT,USD_CAP,A,2016,58791.75823,
NOR,GDP,TOT,USD_CAP,A,2017,61475.06544,
POL,GDP,TOT,MLN_USD,A,1990,235480.9528,E
POL,GDP,TOT,MLN_USD,A,1991,226248.733,E
POL,GDP,TOT,MLN_USD,A,1992,237226.0037,E
POL,GDP,TOT,MLN_USD,A,1993,251949.4734,E
POL,GDP,TOT,MLN_USD,A,1994,270930.2705,E
POL,GDP,TOT,MLN_USD,A,1995,295808.5145,
POL,GDP,TOT,MLN_USD,A,1996,318759.4233,
POL,GDP,TOT,MLN_USD,A,1997,344681.9645,
POL,GDP,TOT,MLN_USD,A,1998,365900.5684,
POL,GDP,TOT,MLN_USD,A,1999,387468.5788,
POL,GDP,TOT,MLN_USD,A,2000,407501.8881,
POL,GDP,TOT,MLN_USD,A,2001,424982.2258,
POL,GDP,TOT,MLN_USD,A,2002,450394.6365,
POL,GDP,TOT,MLN_USD,A,2003,468246.8635,
POL,GDP,TOT,MLN_USD,A,2004,509575.2738,
POL,GDP,TOT,MLN_USD,A,2005,530344.1412,
POL,GDP,TOT,MLN_USD,A,2006,577616.92,
POL,GDP,TOT,MLN_USD,A,2007,639856.1771,
POL,GDP,TOT,MLN_USD,A,2008,698099.5366,
POL,GDP,TOT,MLN_USD,A,2009,734150.9667,
POL,GDP,TOT,MLN_USD,A,2010,801517.849,
POL,GDP,TOT,MLN_USD,A,2011,869769.8869,
POL,GDP,TOT,MLN_USD,A,2012,907167.5419,
POL,GDP,TOT,MLN_USD,A,2013,940325.256,
POL,GDP,TOT,MLN_USD,A,2014,973192.2746,
POL,GDP,TOT,MLN_USD,A,2015,1010239.164,
POL,GDP,TOT,MLN_USD,A,2016,1039649.868,
POL,GDP,TOT,MLN_USD,A,2017,1102182.537,
POL,GDP,TOT,USD_CAP,A,1990,6191.735076,E
POL,GDP,TOT,USD_CAP,A,1991,5936.806987,E
POL,GDP,TOT,USD_CAP,A,1992,6214.416072,E
POL,GDP,TOT,USD_CAP,A,1993,6591.826014,E
POL,GDP,TOT,USD_CAP,A,1994,7082.68146,E
POL,GDP,TOT,USD_CAP,A,1995,7728.504623,
POL,GDP,TOT,USD_CAP,A,1996,8325.091365,
POL,GDP,TOT,USD_CAP,A,1997,9001.409289,
POL,GDP,TOT,USD_CAP,A,1998,9557.532347,
POL,GDP,TOT,USD_CAP,A,1999,10124.60357,
POL,GDP,TOT,USD_CAP,A,2000,10651.97324,
POL,GDP,TOT,USD_CAP,A,2001,11110.35596,
POL,GDP,TOT,USD_CAP,A,2002,11780.56697,
POL,GDP,TOT,USD_CAP,A,2003,12259.37593,
POL,GDP,TOT,USD_CAP,A,2004,13346.65463,
POL,GDP,TOT,USD_CAP,A,2005,13897.54307,
POL,GDP,TOT,USD_CAP,A,2006,15147.8265,
POL,GDP,TOT,USD_CAP,A,2007,16787.07569,
POL,GDP,TOT,USD_CAP,A,2008,18315.13109,
POL,GDP,TOT,USD_CAP,A,2009,19077.28001,
POL,GDP,TOT,USD_CAP,A,2010,20809.45684,
POL,GDP,TOT,USD_CAP,A,2011,22576.17938,
POL,GDP,TOT,USD_CAP,A,2012,23542.00296,
POL,GDP,TOT,USD_CAP,A,2013,24422.76391,
POL,GDP,TOT,USD_CAP,A,2014,25288.23081,
POL,GDP,TOT,USD_CAP,A,2015,26270.68427,
POL,GDP,TOT,USD_CAP,A,2016,27055.19212,
POL,GDP,TOT,USD_CAP,A,2017,28686.23542,
PRT,GDP,TOT,MLN_USD,A,1970,18320.8605,E
PRT,GDP,TOT,MLN_USD,A,1971,20527.8073,E
PRT,GDP,TOT,MLN_USD,A,1972,23133.1832,E
PRT,GDP,TOT,MLN_USD,A,1973,27124.1793,E
PRT,GDP,TOT,MLN_USD,A,1974,29898.5995,E
PRT,GDP,TOT,MLN_USD,A,1975,31247.3671,E
PRT,GDP,TOT,MLN_USD,A,1976,35237.0061,E
PRT,GDP,TOT,MLN_USD,A,1977,39519.3924,E
PRT,GDP,TOT,MLN_USD,A,1978,43485.1456,E
PRT,GDP,TOT,MLN_USD,A,1979,49729.778,E
PRT,GDP,TOT,MLN_USD,A,1980,56702.7714,E
PRT,GDP,TOT,MLN_USD,A,1981,62999.8502,E
PRT,GDP,TOT,MLN_USD,A,1982,68336.9382,E
PRT,GDP,TOT,MLN_USD,A,1983,70912.1603,E
PRT,GDP,TOT,MLN_USD,A,1984,72047.8551,E
PRT,GDP,TOT,MLN_USD,A,1985,76440.5259,E
PRT,GDP,TOT,MLN_USD,A,1986,81212.0417,E
PRT,GDP,TOT,MLN_USD,A,1987,88598.681,E
PRT,GDP,TOT,MLN_USD,A,1988,98567.98,E
PRT,GDP,TOT,MLN_USD,A,1989,108995.5575,E
PRT,GDP,TOT,MLN_USD,A,1990,117492.6506,E
PRT,GDP,TOT,MLN_USD,A,1991,126706.5604,E
PRT,GDP,TOT,MLN_USD,A,1992,131006.8064,E
PRT,GDP,TOT,MLN_USD,A,1993,131383.2801,E
PRT,GDP,TOT,MLN_USD,A,1994,135473.9039,E
PRT,GDP,TOT,MLN_USD,A,1995,144222.5133,
PRT,GDP,TOT,MLN_USD,A,1996,149946.0216,
PRT,GDP,TOT,MLN_USD,A,1997,159557.9273,
PRT,GDP,TOT,MLN_USD,A,1998,169451.0656,
PRT,GDP,TOT,MLN_USD,A,1999,181095.294,
PRT,GDP,TOT,MLN_USD,A,2000,194313.3808,
PRT,GDP,TOT,MLN_USD,A,2001,202662.6158,
PRT,GDP,TOT,MLN_USD,A,2002,212223.6902,
PRT,GDP,TOT,MLN_USD,A,2003,217956.164,
PRT,GDP,TOT,MLN_USD,A,2004,225228.1164,
PRT,GDP,TOT,MLN_USD,A,2005,238841.511,
PRT,GDP,TOT,MLN_USD,A,2006,259464.5523,
PRT,GDP,TOT,MLN_USD,A,2007,270970.0228,
PRT,GDP,TOT,MLN_USD,A,2008,281180.6857,
PRT,GDP,TOT,MLN_USD,A,2009,279681.9278,
PRT,GDP,TOT,MLN_USD,A,2010,289013.6696,
PRT,GDP,TOT,MLN_USD,A,2011,282733.9076,
PRT,GDP,TOT,MLN_USD,A,2012,278160.9044,
PRT,GDP,TOT,MLN_USD,A,2013,291753.1919,
PRT,GDP,TOT,MLN_USD,A,2014,298995.4896,
PRT,GDP,TOT,MLN_USD,A,2015,305898.8109,
PRT,GDP,TOT,MLN_USD,A,2016,316563.9937,P
PRT,GDP,TOT,MLN_USD,A,2017,326030.0842,E
PRT,GDP,TOT,USD_CAP,A,1970,2080.839953,E
PRT,GDP,TOT,USD_CAP,A,1971,2351.998821,E
PRT,GDP,TOT,USD_CAP,A,1972,2654.505174,E
PRT,GDP,TOT,USD_CAP,A,1973,3111.385746,E
PRT,GDP,TOT,USD_CAP,A,1974,3382.236654,E
PRT,GDP,TOT,USD_CAP,A,1975,3403.045659,E
PRT,GDP,TOT,USD_CAP,A,1976,3730.079464,E
PRT,GDP,TOT,USD_CAP,A,1977,4139.158822,E
PRT,GDP,TOT,USD_CAP,A,1978,4505.445732,E
PRT,GDP,TOT,USD_CAP,A,1979,5097.518177,E
PRT,GDP,TOT,USD_CAP,A,1980,5749.795445,E
PRT,GDP,TOT,USD_CAP,A,1981,6333.860498,E
PRT,GDP,TOT,USD_CAP,A,1982,6828.157328,E
PRT,GDP,TOT,USD_CAP,A,1983,7054.865648,E
PRT,GDP,TOT,USD_CAP,A,1984,7143.455424,E
PRT,GDP,TOT,USD_CAP,A,1985,7562.327838,E
PRT,GDP,TOT,USD_CAP,A,1986,8034.378051,E
PRT,GDP,TOT,USD_CAP,A,1987,8780.054407,E
PRT,GDP,TOT,USD_CAP,A,1988,9793.481852,E
PRT,GDP,TOT,USD_CAP,A,1989,10863.32576,E
PRT,GDP,TOT,USD_CAP,A,1990,11755.16347,E
PRT,GDP,TOT,USD_CAP,A,1991,12712.97654,E
PRT,GDP,TOT,USD_CAP,A,1992,13149.72913,E
PRT,GDP,TOT,USD_CAP,A,1993,13172.84085,E
PRT,GDP,TOT,USD_CAP,A,1994,13550.37147,E
PRT,GDP,TOT,USD_CAP,A,1995,14384.56378,
PRT,GDP,TOT,USD_CAP,A,1996,14899.39502,
PRT,GDP,TOT,USD_CAP,A,1997,15783.74986,
PRT,GDP,TOT,USD_CAP,A,1998,16677.92618,
PRT,GDP,TOT,USD_CAP,A,1999,17723.51132,
PRT,GDP,TOT,USD_CAP,A,2000,18883.894,
PRT,GDP,TOT,USD_CAP,A,2001,19556.93167,
PRT,GDP,TOT,USD_CAP,A,2002,20367.7387,
PRT,GDP,TOT,USD_CAP,A,2003,20839.50013,
PRT,GDP,TOT,USD_CAP,A,2004,21483.23776,
PRT,GDP,TOT,USD_CAP,A,2005,22739.66382,
PRT,GDP,TOT,USD_CAP,A,2006,24658.5397,
PRT,GDP,TOT,USD_CAP,A,2007,25701.41542,
PRT,GDP,TOT,USD_CAP,A,2008,26631.49833,
PRT,GDP,TOT,USD_CAP,A,2009,26464.48097,
PRT,GDP,TOT,USD_CAP,A,2010,27334.80906,
PRT,GDP,TOT,USD_CAP,A,2011,26780.13068,
PRT,GDP,TOT,USD_CAP,A,2012,26454.22685,
PRT,GDP,TOT,USD_CAP,A,2013,27899.47614,
PRT,GDP,TOT,USD_CAP,A,2014,28746.52581,
PRT,GDP,TOT,USD_CAP,A,2015,29532.32841,
PRT,GDP,TOT,USD_CAP,A,2016,30658.46629,P
PRT,GDP,TOT,USD_CAP,A,2017,31652.48431,E
SVK,GDP,TOT,MLN_USD,A,1992,37922.9666,E
SVK,GDP,TOT,MLN_USD,A,1993,39563.4483,E
SVK,GDP,TOT,MLN_USD,A,1994,42912.781,E
SVK,GDP,TOT,MLN_USD,A,1995,46367.7099,
SVK,GDP,TOT,MLN_USD,A,1996,50287.8132,
SVK,GDP,TOT,MLN_USD,A,1997,54176.0521,
SVK,GDP,TOT,MLN_USD,A,1998,57163.9366,
SVK,GDP,TOT,MLN_USD,A,1999,57741.1965,
SVK,GDP,TOT,MLN_USD,A,2000,61188.0741,
SVK,GDP,TOT,MLN_USD,A,2001,66599.3108,
SVK,GDP,TOT,MLN_USD,A,2002,71483.3467,
SVK,GDP,TOT,MLN_USD,A,2003,75972.8867,
SVK,GDP,TOT,MLN_USD,A,2004,81624.4083,
SVK,GDP,TOT,MLN_USD,A,2005,89275.3479,
SVK,GDP,TOT,MLN_USD,A,2006,101373.9743,
SVK,GDP,TOT,MLN_USD,A,2007,113734.9047,
SVK,GDP,TOT,MLN_USD,A,2008,127442.7829,
SVK,GDP,TOT,MLN_USD,A,2009,124184.0196,
SVK,GDP,TOT,MLN_USD,A,2010,134713.5838,
SVK,GDP,TOT,MLN_USD,A,2011,139467.3482,
SVK,GDP,TOT,MLN_USD,A,2012,144098.0751,
SVK,GDP,TOT,MLN_USD,A,2013,151020.734,
SVK,GDP,TOT,MLN_USD,A,2014,156749.0236,
SVK,GDP,TOT,MLN_USD,A,2015,160121.668,
SVK,GDP,TOT,MLN_USD,A,2016,165424.0287,
SVK,GDP,TOT,MLN_USD,A,2017,171990.1761,
SVK,GDP,TOT,USD_CAP,A,1992,7145.839141,E
SVK,GDP,TOT,USD_CAP,A,1993,7429.755903,E
SVK,GDP,TOT,USD_CAP,A,1994,8025.731362,E
SVK,GDP,TOT,USD_CAP,A,1995,8645.277554,
SVK,GDP,TOT,USD_CAP,A,1996,9358.226152,
SVK,GDP,TOT,USD_CAP,A,1997,10063.40372,
SVK,GDP,TOT,USD_CAP,A,1998,10603.90548,
SVK,GDP,TOT,USD_CAP,A,1999,10701.51806,
SVK,GDP,TOT,USD_CAP,A,2000,11329.64778,
SVK,GDP,TOT,USD_CAP,A,2001,12380.14019,
SVK,GDP,TOT,USD_CAP,A,2002,13290.17514,
SVK,GDP,TOT,USD_CAP,A,2003,14123.11061,
SVK,GDP,TOT,USD_CAP,A,2004,15165.15945,
SVK,GDP,TOT,USD_CAP,A,2005,16572.06371,
SVK,GDP,TOT,USD_CAP,A,2006,18804.57776,
SVK,GDP,TOT,USD_CAP,A,2007,21075.41399,
SVK,GDP,TOT,USD_CAP,A,2008,23574.93219,
SVK,GDP,TOT,USD_CAP,A,2009,22921.66236,
SVK,GDP,TOT,USD_CAP,A,2010,24809.25482,
SVK,GDP,TOT,USD_CAP,A,2011,25836.33899,
SVK,GDP,TOT,USD_CAP,A,2012,26654.00879,
SVK,GDP,TOT,USD_CAP,A,2013,27899.62134,
SVK,GDP,TOT,USD_CAP,A,2014,28928.17644,
SVK,GDP,TOT,USD_CAP,A,2015,29529.97772,
SVK,GDP,TOT,USD_CAP,A,2016,30460.32019,
SVK,GDP,TOT,USD_CAP,A,2017,31625.20667,
ESP,GDP,TOT,MLN_USD,A,1970,94839.1909,E
ESP,GDP,TOT,MLN_USD,A,1971,104288.2666,E
ESP,GDP,TOT,MLN_USD,A,1972,117670.3146,E
ESP,GDP,TOT,MLN_USD,A,1973,133737.4386,E
ESP,GDP,TOT,MLN_USD,A,1974,153940.6025,E
ESP,GDP,TOT,MLN_USD,A,1975,169109.668,E
ESP,GDP,TOT,MLN_USD,A,1976,184285.6951,E
ESP,GDP,TOT,MLN_USD,A,1977,201272.4466,E
ESP,GDP,TOT,MLN_USD,A,1978,218555.7079,E
ESP,GDP,TOT,MLN_USD,A,1979,236697.7423,E
ESP,GDP,TOT,MLN_USD,A,1980,263743.9117,E
ESP,GDP,TOT,MLN_USD,A,1981,287985.6868,E
ESP,GDP,TOT,MLN_USD,A,1982,309663.8921,E
ESP,GDP,TOT,MLN_USD,A,1983,327588.3949,E
ESP,GDP,TOT,MLN_USD,A,1984,345265.8831,E
ESP,GDP,TOT,MLN_USD,A,1985,364584.6324,E
ESP,GDP,TOT,MLN_USD,A,1986,384041.0026,E
ESP,GDP,TOT,MLN_USD,A,1987,415685.757,E
ESP,GDP,TOT,MLN_USD,A,1988,452156.2596,E
ESP,GDP,TOT,MLN_USD,A,1989,492410.491,E
ESP,GDP,TOT,MLN_USD,A,1990,529934.2873,E
ESP,GDP,TOT,MLN_USD,A,1991,561514.436,E
ESP,GDP,TOT,MLN_USD,A,1992,579651.0601,E
ESP,GDP,TOT,MLN_USD,A,1993,587321.1641,E
ESP,GDP,TOT,MLN_USD,A,1994,614115.0242,E
ESP,GDP,TOT,MLN_USD,A,1995,644210.856,
ESP,GDP,TOT,MLN_USD,A,1996,674634.6304,
ESP,GDP,TOT,MLN_USD,A,1997,715449.5198,
ESP,GDP,TOT,MLN_USD,A,1998,764800.4669,
ESP,GDP,TOT,MLN_USD,A,1999,803987.8868,
ESP,GDP,TOT,MLN_USD,A,2000,873445.1939,
